timestamp,open,high,low,close,volume
1761602400000,114256.60000000,114449.60000000,114086.70000000,114411.40000000,37400.18000000
1761603300000,114411.50000000,114550.00000000,114332.10000000,114374.50000000,23774.20000000
1761604200000,114374.50000000,114390.90000000,114140.40000000,114153.10000000,24104.07000000
1761605100000,114153.20000000,114276.90000000,114000.10000000,114077.10000000,60623.08000000
1761606000000,114077.10000000,114096.90000000,113900.40000000,113985.50000000,94904.45000000
1761606900000,113985.50000000,114017.60000000,113803.10000000,113999.30000000,73440.74000000
1761607800000,113999.30000000,114145.00000000,113982.30000000,114093.30000000,36018.19000000
1761608700000,114093.30000000,114202.70000000,114040.60000000,114060.30000000,23118.66000000
1761609600000,114060.30000000,114120.70000000,113872.40000000,114045.80000000,62197.64000000
1761610500000,114045.80000000,114330.00000000,114013.40000000,114192.40000000,40020.84000000
1761611400000,114192.40000000,114192.50000000,113880.00000000,113947.90000000,44205.11000000
1761612300000,113947.90000000,113978.90000000,113725.00000000,113932.60000000,62862.96000000
1761613200000,113932.70000000,114183.90000000,113932.60000000,114135.90000000,34280.07000000
1761614100000,114136.00000000,114274.70000000,114120.00000000,114161.60000000,28904.13000000
1761615000000,114161.70000000,114499.90000000,114057.00000000,114415.10000000,73087.79000000
1761615900000,114415.20000000,114470.10000000,114350.10000000,114385.90000000,28998.75000000
1761616800000,114385.80000000,114435.10000000,114070.90000000,114128.30000000,35501.36000000
1761617700000,114128.30000000,114146.60000000,113839.40000000,114053.10000000,81697.73000000
1761618600000,114053.10000000,114092.60000000,113893.70000000,113893.70000000,24471.76000000
1761619500000,113893.70000000,113960.00000000,113508.10000000,113887.90000000,131272.56000000
1761620400000,113887.90000000,114068.00000000,113672.30000000,113694.60000000,63987.10000000
1761621300000,113694.50000000,113952.30000000,113694.50000000,113911.70000000,36183.52000000
1761622200000,113911.60000000,113957.90000000,113718.10000000,113800.70000000,22673.18000000
1761623100000,113800.70000000,113918.20000000,113729.70000000,113870.00000000,23372.52000000
1761624000000,113870.00000000,113908.90000000,113718.30000000,113880.10000000,26752.15000000
1761624900000,113880.10000000,113928.30000000,113781.60000000,113820.10000000,21028.82000000
1761625800000,113820.10000000,113933.00000000,113760.50000000,113834.10000000,25542.53000000
1761626700000,113834.10000000,114035.50000000,113834.10000000,113912.70000000,22097.49000000
1761627600000,113912.60000000,113920.00000000,113780.00000000,113780.10000000,18121.88000000
1761628500000,113780.10000000,113956.60000000,113750.00000000,113916.90000000,26856.13000000
1761629400000,113916.90000000,113916.90000000,113653.70000000,113653.80000000,37371.94000000
1761630300000,113653.80000000,113747.70000000,113410.20000000,113571.20000000,138620.28000000
1761631200000,113571.20000000,113798.90000000,113562.00000000,113760.30000000,33166.11000000
1761632100000,113760.30000000,113858.00000000,113695.40000000,113794.30000000,25419.56000000
1761633000000,113794.30000000,113990.80000000,113735.90000000,113957.20000000,40872.26000000
1761633900000,113957.10000000,114137.30000000,113941.50000000,114060.60000000,96722.78000000
1761634800000,114060.50000000,114259.60000000,114038.90000000,114063.00000000,48485.82000000
1761635700000,114063.00000000,114277.00000000,114032.70000000,114195.90000000,70337.71000000
1761636600000,114195.90000000,114210.80000000,114064.20000000,114208.40000000,34132.92000000
1761637500000,114208.40000000,114320.00000000,114117.90000000,114126.20000000,48109.45000000
1761638400000,114126.20000000,114183.50000000,114057.60000000,114074.50000000,27430.13000000
1761639300000,114074.50000000,114377.00000000,114064.90000000,114301.50000000,48896.86000000
1761640200000,114301.40000000,114412.00000000,114273.10000000,114348.00000000,58992.41000000
1761641100000,114348.10000000,114413.40000000,114300.00000000,114352.40000000,30543.01000000
1761642000000,114352.30000000,114575.00000000,114249.00000000,114298.60000000,66712.50000000
1761642900000,114298.50000000,114357.00000000,114117.10000000,114177.70000000,35699.85000000
1761643800000,114177.80000000,114466.70000000,114167.50000000,114408.90000000,30146.59000000
1761644700000,114409.00000000,114488.00000000,114358.50000000,114452.40000000,35422.26000000
1761645600000,114452.40000000,114471.20000000,114371.30000000,114432.00000000,19026.81000000
1761646500000,114431.90000000,114485.30000000,114388.70000000,114473.50000000,23200.17000000
1761647400000,114473.50000000,114479.30000000,114352.40000000,114479.30000000,22614.09000000
1761648300000,114479.50000000,114549.90000000,114446.40000000,114535.50000000,35706.11000000
1761649200000,114535.50000000,114549.90000000,114401.30000000,114456.60000000,23882.27000000
1761650100000,114456.50000000,114539.40000000,114413.50000000,114491.70000000,26143.83000000
1761651000000,114491.80000000,114627.40000000,114381.60000000,114446.30000000,38034.99000000
1761651900000,114446.20000000,114446.30000000,114219.00000000,114283.40000000,51297.29000000
1761652800000,114283.40000000,114326.90000000,114200.00000000,114264.60000000,42298.76000000
1761653700000,114264.60000000,114264.60000000,114079.20000000,114148.20000000,54381.52000000
1761654600000,114148.30000000,114319.80000000,114120.00000000,114319.80000000,29045.04000000
1761655500000,114319.80000000,114467.90000000,114306.30000000,114395.40000000,37687.65000000
1761656400000,114395.40000000,114820.00000000,114395.30000000,114709.50000000,161722.68000000
1761657300000,114709.50000000,115122.50000000,114709.50000000,115030.10000000,246333.98000000
1761658200000,115030.00000000,115177.60000000,114833.90000000,115091.90000000,112276.36000000
1761659100000,115091.90000000,115482.50000000,115070.50000000,115480.00000000,142154.84000000
1761660000000,115480.00000000,115816.60000000,115280.00000000,115746.70000000,132844.65000000
1761660900000,115746.70000000,116055.50000000,115659.40000000,115884.80000000,207591.43000000
1761661800000,115884.90000000,115915.00000000,114511.00000000,114724.60000000,274247.25000000
1761662700000,114724.60000000,115210.00000000,114172.10000000,115019.90000000,272146.96000000
1761663600000,115020.00000000,115355.40000000,115020.00000000,115279.60000000,104215.94000000
1761664500000,115279.70000000,115279.70000000,114975.20000000,114990.10000000,87579.93000000
1761665400000,114990.10000000,115020.90000000,114461.10000000,114495.50000000,130945.52000000
1761666300000,114495.60000000,114859.50000000,114495.50000000,114592.40000000,106068.95000000
1761667200000,114592.30000000,114849.00000000,114480.00000000,114815.50000000,103762.99000000
1761668100000,114815.50000000,115110.10000000,114617.40000000,115036.00000000,63341.66000000
1761669000000,115035.90000000,115315.00000000,114894.00000000,115035.90000000,114134.20000000
1761669900000,115035.90000000,115457.40000000,115035.90000000,115306.50000000,84423.16000000
1761670800000,115306.50000000,115524.50000000,115232.20000000,115434.20000000,45918.30000000
1761671700000,115434.20000000,115550.00000000,115354.70000000,115413.00000000,38014.83000000
1761672600000,115413.10000000,115549.60000000,115172.80000000,115480.60000000,41712.15000000
1761673500000,115480.60000000,115495.90000000,115237.80000000,115257.80000000,28959.58000000
1761674400000,115258.50000000,115313.60000000,115082.30000000,115272.80000000,35265.53000000
1761675300000,115272.80000000,115332.90000000,114800.00000000,114854.60000000,62843.84000000
1761676200000,114854.60000000,114963.00000000,114595.80000000,114697.80000000,62960.18000000
1761677100000,114697.70000000,114974.20000000,114600.00000000,114964.70000000,53021.26000000
1761678000000,114964.70000000,115019.40000000,114780.60000000,114780.60000000,35302.60000000
1761678900000,114780.60000000,114780.60000000,113647.10000000,113647.10000000,354030.31000000
1761679800000,113647.00000000,114112.40000000,113500.00000000,113949.30000000,158846.31000000
1761680700000,113949.20000000,113971.40000000,113500.00000000,113627.60000000,98819.30000000
1761681600000,113627.60000000,113650.20000000,112680.00000000,112867.20000000,327951.37000000
1761682500000,112867.10000000,112888.00000000,112366.00000000,112477.70000000,230554.36000000
1761683400000,112477.70000000,113000.00000000,112266.70000000,112674.20000000,167738.72000000
1761684300000,112674.20000000,112868.10000000,112552.20000000,112731.20000000,66773.05000000
1761685200000,112731.20000000,112744.80000000,112138.00000000,112650.00000000,152827.60000000
1761686100000,112650.00000000,112725.00000000,112516.90000000,112679.30000000,49998.80000000
1761687000000,112679.40000000,113097.20000000,112600.00000000,113082.20000000,51895.27000000
1761687900000,113082.20000000,113194.90000000,112927.60000000,112954.10000000,56635.52000000
1761688800000,112954.10000000,113100.00000000,112783.00000000,112783.00000000,41650.45000000
1761689700000,112783.00000000,113092.00000000,112781.10000000,113092.00000000,29347.80000000
1761690600000,113092.00000000,113233.40000000,113062.30000000,113196.50000000,29662.78000000
1761691500000,113196.60000000,113209.60000000,113122.20000000,113163.70000000,30343.75000000
1761692400000,113163.80000000,113170.60000000,112926.20000000,112981.50000000,44628.92000000
1761693300000,112981.40000000,113092.10000000,112713.10000000,112837.60000000,44061.24000000
1761694200000,112837.60000000,113046.80000000,112809.00000000,112910.20000000,36023.03000000
1761695100000,112910.20000000,113008.00000000,112821.80000000,112848.60000000,16172.14000000
1761696000000,112848.60000000,112858.50000000,112630.00000000,112680.10000000,79296.31000000
1761696900000,112680.10000000,112766.70000000,112576.10000000,112637.80000000,59252.45000000
1761697800000,112637.90000000,112709.20000000,112553.60000000,112553.70000000,57082.29000000
1761698700000,112553.70000000,112577.00000000,112361.10000000,112361.90000000,108671.26000000
1761699600000,112361.90000000,112510.50000000,112181.20000000,112228.80000000,128602.88000000
1761700500000,112228.70000000,112309.80000000,112012.30000000,112137.50000000,174532.77000000
1761701400000,112137.50000000,112921.40000000,112137.40000000,112623.70000000,224811.10000000
1761702300000,112623.70000000,112638.90000000,112200.00000000,112419.30000000,97151.87000000
1761703200000,112419.30000000,112480.00000000,112360.00000000,112419.10000000,35646.74000000
1761704100000,112419.10000000,112737.30000000,112322.10000000,112619.20000000,72509.93000000
1761705000000,112619.30000000,112619.30000000,112466.20000000,112501.30000000,29458.40000000
1761705900000,112501.30000000,112684.40000000,112474.50000000,112601.90000000,52571.48000000
1761706800000,112601.90000000,112601.90000000,112248.00000000,112384.10000000,55542.81000000
1761707700000,112384.10000000,112506.10000000,112312.50000000,112415.20000000,26988.35000000
1761708600000,112415.30000000,112536.00000000,112415.20000000,112480.10000000,27849.13000000
1761709500000,112480.10000000,112524.60000000,112423.50000000,112453.90000000,20420.28000000
1761710400000,112453.90000000,112600.00000000,112430.80000000,112600.00000000,33972.84000000
1761711300000,112599.90000000,112782.10000000,112583.40000000,112634.20000000,50603.63000000
1761712200000,112634.20000000,112819.40000000,112619.00000000,112666.00000000,60407.70000000
1761713100000,112666.00000000,112789.00000000,112666.00000000,112739.20000000,21212.61000000
1761714000000,112739.10000000,112939.50000000,112733.40000000,112810.90000000,91268.76000000
1761714900000,112811.00000000,113016.20000000,112811.00000000,112904.80000000,115325.06000000
1761715800000,112904.80000000,113325.00000000,112850.40000000,113120.00000000,175295.66000000
1761716700000,113120.00000000,113130.00000000,112940.00000000,112955.80000000,65535.46000000
1761717600000,112955.90000000,113172.80000000,112880.00000000,113009.40000000,60842.11000000
1761718500000,113009.30000000,113039.10000000,112916.90000000,112980.60000000,29545.64000000
1761719400000,112980.50000000,113059.70000000,112900.00000000,112971.20000000,19608.41000000
1761720300000,112971.20000000,113280.00000000,112971.20000000,113211.40000000,50515.95000000
1761721200000,113211.40000000,113237.30000000,113161.40000000,113188.90000000,48831.77000000
1761722100000,113188.90000000,113399.60000000,113169.20000000,113363.00000000,76445.06000000
1761723000000,113363.00000000,113375.20000000,113163.00000000,113224.30000000,65144.45000000
1761723900000,113224.30000000,113553.50000000,113176.80000000,113500.00000000,110268.76000000
1761724800000,113500.00000000,113558.50000000,113262.30000000,113262.80000000,84886.78000000
1761725700000,113262.80000000,113387.30000000,113203.60000000,113246.80000000,54418.83000000
1761726600000,113246.70000000,113259.10000000,112920.00000000,113058.80000000,102529.65000000
1761727500000,113058.70000000,113116.70000000,112868.70000000,113000.10000000,75876.45000000
1761728400000,113000.10000000,113038.90000000,112800.00000000,112823.00000000,66596.24000000
1761729300000,112822.90000000,113025.50000000,112814.30000000,112870.70000000,48497.51000000
1761730200000,112870.80000000,112921.10000000,112714.60000000,112879.90000000,97879.15000000
1761731100000,112880.00000000,113029.90000000,112813.90000000,112925.10000000,48864.35000000
1761732000000,112925.00000000,113045.00000000,112857.40000000,112871.70000000,23248.71000000
1761732900000,112871.70000000,113077.50000000,112822.70000000,112985.90000000,31999.47000000
1761733800000,112985.90000000,113144.00000000,112946.30000000,112980.30000000,48393.85000000
1761734700000,112980.30000000,113065.30000000,112669.20000000,112813.50000000,56970.69000000
1761735600000,112813.60000000,113050.00000000,112682.80000000,112990.20000000,66188.43000000
1761736500000,112990.20000000,113125.00000000,112944.40000000,113077.40000000,44533.44000000
1761737400000,113077.40000000,113209.10000000,112982.50000000,112982.50000000,47999.04000000
1761738300000,112982.60000000,113156.80000000,112982.60000000,113089.00000000,23733.49000000
1761739200000,113089.00000000,113283.30000000,113081.90000000,113218.10000000,32200.53000000
1761740100000,113218.00000000,113240.00000000,113028.90000000,113028.90000000,24237.18000000
1761741000000,113029.00000000,113136.80000000,113013.30000000,113101.10000000,24208.23000000
1761741900000,113101.10000000,113234.70000000,113030.90000000,113111.20000000,28697.99000000
1761742800000,113111.30000000,113348.00000000,113060.00000000,113304.90000000,36155.34000000
1761743700000,113304.80000000,113599.90000000,113285.00000000,113488.60000000,116064.69000000
1761744600000,113488.50000000,113561.30000000,112868.00000000,112971.70000000,171587.24000000
1761745500000,112971.80000000,113013.30000000,112650.00000000,112821.10000000,196461.71000000
1761746400000,112821.10000000,112872.50000000,112413.90000000,112654.80000000,175180.34000000
1761747300000,112653.00000000,112666.30000000,112195.60000000,112283.80000000,165281.89000000
1761748200000,112283.70000000,112660.50000000,112203.00000000,112517.20000000,93280.90000000
1761749100000,112517.30000000,112698.00000000,112266.00000000,112444.90000000,65249.80000000
1761750000000,112444.80000000,112545.00000000,112153.50000000,112222.00000000,198874.64000000
1761750900000,112222.00000000,112448.70000000,111919.20000000,111994.40000000,239280.38000000
1761751800000,111995.20000000,112134.20000000,111604.10000000,111708.80000000,334273.00000000
1761752700000,111708.90000000,111850.00000000,111318.40000000,111459.50000000,423950.60000000
1761753600000,111459.60000000,111466.40000000,110875.40000000,110995.60000000,351487.25000000
1761754500000,110995.70000000,111340.00000000,110923.60000000,111100.10000000,165761.41000000
1761755400000,111100.00000000,111362.40000000,111028.60000000,111255.50000000,87473.00000000
1761756300000,111255.50000000,111263.00000000,111055.00000000,111069.10000000,54921.17000000
1761757200000,111069.10000000,111303.50000000,111023.30000000,111073.70000000,63650.91000000
1761758100000,111073.70000000,111175.40000000,110955.00000000,111154.40000000,50627.09000000
1761759000000,111154.30000000,111776.50000000,111111.10000000,111642.90000000,145231.44000000
1761759900000,111642.80000000,111865.40000000,111581.00000000,111810.00000000,113939.65000000
1761760800000,111810.30000000,112000.00000000,111027.80000000,111137.60000000,469817.93000000
1761761700000,111137.60000000,111529.80000000,111111.10000000,111384.00000000,93195.26000000
1761762600000,111384.10000000,111730.00000000,109100.00000000,109682.40000000,1314808.38000000
1761763500000,109682.50000000,111231.20000000,109586.90000000,110728.10000000,457245.73000000
1761764400000,110728.10000000,111389.10000000,110671.50000000,111241.70000000,156038.76000000
1761765300000,111241.70000000,111354.40000000,110811.50000000,110908.60000000,98359.00000000
1761766200000,110908.60000000,110920.00000000,110090.00000000,110337.50000000,143317.98000000
1761767100000,110337.40000000,110798.30000000,110333.00000000,110594.70000000,77312.27000000
1761768000000,110594.80000000,110794.10000000,110339.50000000,110533.30000000,123089.36000000
1761768900000,110533.30000000,111293.60000000,110451.10000000,111285.50000000,74545.51000000
1761769800000,111285.50000000,111332.70000000,111077.90000000,111198.40000000,36651.45000000
1761770700000,111198.40000000,111512.80000000,111151.70000000,111370.90000000,110916.70000000
1761771600000,111370.90000000,111497.70000000,111314.70000000,111331.50000000,37168.70000000
1761772500000,111331.40000000,111500.00000000,111331.40000000,111483.10000000,32144.07000000
1761773400000,111483.10000000,111749.70000000,111483.10000000,111546.00000000,34603.19000000
1761774300000,111546.10000000,111631.30000000,111414.50000000,111563.80000000,28872.55000000
1761775200000,111563.80000000,111563.80000000,111172.30000000,111386.70000000,39854.06000000
1761776100000,111386.70000000,111454.70000000,111111.10000000,111170.00000000,19186.92000000
1761777000000,111169.90000000,111200.00000000,111054.20000000,111072.40000000,29678.72000000
1761777900000,111072.30000000,111195.80000000,110888.00000000,110970.90000000,25394.43000000
1761778800000,110970.80000000,111017.50000000,110524.40000000,110543.40000000,67426.98000000
1761779700000,110543.40000000,110684.90000000,110366.10000000,110418.70000000,46925.49000000
1761780600000,110418.60000000,110418.70000000,109688.00000000,109960.60000000,128984.14000000
1761781500000,109960.70000000,110113.40000000,109870.40000000,109973.00000000,66674.83000000
1761782400000,109973.00000000,110121.30000000,109681.10000000,110117.50000000,74705.46000000
1761783300000,110117.50000000,110360.10000000,110065.60000000,110337.80000000,77727.68000000
1761784200000,110337.80000000,110475.20000000,110201.60000000,110390.40000000,49768.61000000
1761785100000,110390.30000000,110538.40000000,110322.30000000,110513.10000000,39050.00000000
1761786000000,110513.00000000,110557.00000000,110200.00000000,110450.20000000,55186.41000000
1761786900000,110450.20000000,110548.10000000,110245.30000000,110332.90000000,36297.34000000
1761787800000,110332.90000000,110571.40000000,110325.60000000,110571.40000000,28555.05000000
1761788700000,110571.40000000,110671.60000000,110370.80000000,110409.60000000,55357.12000000
1761789600000,110409.50000000,110550.00000000,110254.60000000,110550.00000000,49328.53000000
1761790500000,110549.90000000,110933.00000000,110533.50000000,110855.80000000,73317.49000000
1761791400000,110855.80000000,110949.40000000,110852.50000000,110919.80000000,36667.53000000
1761792300000,110919.70000000,110961.00000000,110764.20000000,110917.30000000,26556.84000000
1761793200000,110917.30000000,110936.00000000,110615.00000000,110731.80000000,47915.86000000
1761794100000,110731.80000000,110817.70000000,110666.90000000,110735.70000000,24488.30000000
1761795000000,110735.70000000,110862.00000000,110650.00000000,110665.20000000,25304.42000000
1761795900000,110665.10000000,110768.00000000,110466.00000000,110693.80000000,64265.16000000
1761796800000,110693.80000000,110693.80000000,109829.00000000,109956.10000000,173243.76000000
1761797700000,109956.00000000,110111.00000000,107937.50000000,108332.20000000,609869.00000000
1761798600000,108332.20000000,109400.00000000,107839.10000000,108919.30000000,541996.62000000
1761799500000,108919.30000000,109179.20000000,108472.70000000,108507.10000000,199060.09000000
1761800400000,108507.10000000,108971.80000000,108362.10000000,108956.80000000,181789.45000000
1761801300000,108956.80000000,109142.60000000,108747.20000000,109094.10000000,90293.31000000
1761802200000,109093.60000000,109869.40000000,109038.40000000,109860.50000000,205593.88000000
1761803100000,109860.40000000,110370.00000000,109777.00000000,110188.80000000,168093.20000000
1761804000000,110188.80000000,110239.40000000,110017.30000000,110121.20000000,89766.60000000
1761804900000,110121.20000000,110180.40000000,109902.10000000,110097.70000000,79130.90000000
1761805800000,110097.70000000,110935.00000000,110079.00000000,110848.10000000,295469.64000000
1761806700000,110848.00000000,110950.00000000,110690.00000000,110720.00000000,132707.22000000
1761807600000,110720.10000000,111262.80000000,110566.30000000,111160.60000000,191563.01000000
1761808500000,111160.60000000,111555.00000000,111140.00000000,111220.50000000,148988.39000000
1761809400000,111220.40000000,111330.00000000,111144.00000000,111330.00000000,74072.68000000
1761810300000,111330.00000000,111415.40000000,111205.60000000,111316.00000000,60611.59000000
1761811200000,111316.10000000,111377.00000000,110756.90000000,110774.90000000,308265.09000000
1761812100000,110774.90000000,110920.00000000,110586.40000000,110613.80000000,96234.89000000
1761813000000,110613.90000000,110857.70000000,110613.90000000,110800.10000000,46718.53000000
1761813900000,110800.10000000,110820.70000000,110621.30000000,110645.10000000,35074.08000000
1761814800000,110645.10000000,110745.30000000,110317.80000000,110353.40000000,79144.33000000
1761815700000,110353.40000000,110413.10000000,110053.30000000,110368.50000000,90040.77000000
1761816600000,110368.50000000,110482.80000000,110039.00000000,110138.00000000,52088.51000000
1761817500000,110138.40000000,110329.90000000,110107.30000000,110120.10000000,42333.51000000
1761818400000,110120.10000000,110187.80000000,109767.90000000,109814.50000000,89892.33000000
1761819300000,109814.60000000,110115.60000000,109814.60000000,110014.20000000,54340.49000000
1761820200000,110014.20000000,110141.70000000,109859.00000000,109859.00000000,34825.26000000
1761821100000,109859.00000000,110160.90000000,109837.50000000,110057.80000000,26641.31000000
1761822000000,110057.80000000,110107.30000000,109897.50000000,109958.20000000,31418.96000000
1761822900000,109958.20000000,110013.10000000,109622.20000000,109877.40000000,68602.34000000
1761823800000,109877.30000000,110037.00000000,109800.00000000,109906.60000000,30727.36000000
1761824700000,109906.70000000,110033.10000000,109644.40000000,109673.00000000,60761.47000000
1761825600000,109673.10000000,109747.40000000,109300.00000000,109370.40000000,182823.50000000
1761826500000,109370.40000000,109458.50000000,108626.10000000,108740.10000000,339225.60000000
1761827400000,108740.10000000,109070.10000000,108434.90000000,108441.20000000,204983.34000000
1761828300000,108441.20000000,108612.30000000,108211.60000000,108353.50000000,217260.65000000
1761829200000,108353.60000000,108711.00000000,108280.00000000,108501.70000000,192067.44000000
1761830100000,108501.60000000,108549.20000000,108108.70000000,108444.10000000,203628.66000000
1761831000000,108444.20000000,108520.90000000,107321.20000000,107431.00000000,656170.85000000
1761831900000,107431.00000000,108160.50000000,107355.00000000,107573.40000000,286440.15000000
1761832800000,107573.30000000,108215.70000000,107558.90000000,108037.00000000,150967.61000000
1761833700000,108037.00000000,108047.10000000,107703.10000000,107906.20000000,73618.34000000
1761834600000,107906.30000000,108297.50000000,107777.00000000,108250.80000000,110741.94000000
1761835500000,108250.90000000,108352.10000000,107850.00000000,108204.90000000,130508.80000000
1761836400000,108204.90000000,108280.00000000,107820.40000000,107907.80000000,97377.88000000
1761837300000,107907.80000000,107930.90000000,107698.90000000,107803.70000000,75780.67000000
1761838200000,107803.70000000,107823.00000000,107381.50000000,107622.40000000,139269.19000000
1761839100000,107622.40000000,107752.40000000,107266.00000000,107656.60000000,110659.56000000
1761840000000,107656.60000000,108138.10000000,107509.20000000,108027.50000000,114198.07000000
1761840900000,108027.40000000,108164.10000000,107839.90000000,108085.00000000,49157.81000000
1761841800000,108085.00000000,108131.80000000,107883.20000000,107958.60000000,49984.33000000
1761842700000,107958.60000000,108087.20000000,107883.20000000,108087.10000000,33574.20000000
1761843600000,108087.20000000,108100.00000000,107408.40000000,107443.80000000,91423.21000000
1761844500000,107443.80000000,107460.00000000,106747.30000000,107092.60000000,361291.16000000
1761845400000,107092.60000000,107200.00000000,106796.50000000,107130.00000000,129568.68000000
1761846300000,107129.90000000,107624.00000000,107129.90000000,107431.60000000,133629.70000000
1761847200000,107431.50000000,107446.40000000,107169.50000000,107255.70000000,61609.25000000
1761848100000,107255.70000000,107350.00000000,107145.50000000,107295.30000000,47396.40000000
1761849000000,107295.30000000,107507.70000000,106880.00000000,106937.80000000,108640.58000000
1761849900000,106937.80000000,107192.00000000,106707.70000000,106790.70000000,79558.26000000
1761850800000,106790.60000000,107111.90000000,106641.30000000,106848.10000000,129478.68000000
1761851700000,106848.00000000,107052.30000000,106607.00000000,106958.90000000,71527.18000000
1761852600000,106958.90000000,107105.60000000,106212.90000000,106697.30000000,209595.64000000
1761853500000,106697.30000000,106980.00000000,106277.10000000,106485.10000000,131056.34000000
1761854400000,106485.00000000,107034.70000000,106253.40000000,106816.80000000,113161.82000000
1761855300000,106816.80000000,107157.40000000,106783.80000000,107120.00000000,60196.70000000
1761856200000,107120.00000000,107409.30000000,106747.40000000,107243.20000000,120147.34000000
1761857100000,107243.20000000,107644.00000000,107179.90000000,107454.10000000,96294.18000000
1761858000000,107454.00000000,107617.50000000,107350.00000000,107499.50000000,54743.69000000
1761858900000,107499.50000000,107724.70000000,107345.30000000,107581.00000000,28181.62000000
1761859800000,107581.10000000,107843.60000000,107392.20000000,107604.30000000,45927.27000000
1761860700000,107604.40000000,107921.50000000,107553.60000000,107859.50000000,41510.01000000
1761861600000,107859.60000000,107898.40000000,107578.30000000,107622.00000000,61218.03000000
1761862500000,107621.90000000,107742.00000000,107545.20000000,107545.30000000,29763.68000000
1761863400000,107545.30000000,107637.50000000,107409.70000000,107614.40000000,41081.16000000
1761864300000,107614.40000000,107874.00000000,107525.00000000,107863.80000000,27150.51000000
1761865200000,107863.80000000,107881.50000000,107550.70000000,107607.90000000,35983.94000000
1761866100000,107607.90000000,107710.00000000,107551.20000000,107670.50000000,32692.04000000
1761867000000,107670.50000000,108276.00000000,107645.00000000,107892.10000000,172573.08000000
1761867900000,107892.00000000,108294.60000000,107875.00000000,108261.00000000,66279.48000000
1761868800000,108261.00000000,108621.70000000,108216.00000000,108621.70000000,127317.15000000
1761869700000,108621.60000000,108635.20000000,108373.10000000,108467.10000000,60010.39000000
1761870600000,108467.10000000,108654.00000000,108421.10000000,108654.00000000,37375.25000000
1761871500000,108654.00000000,109560.70000000,108653.90000000,109268.80000000,235824.56000000
1761872400000,109268.90000000,109983.70000000,109128.60000000,109709.90000000,232147.15000000
1761873300000,109709.80000000,109939.00000000,109649.90000000,109781.70000000,72676.93000000
1761874200000,109781.70000000,109781.70000000,109383.50000000,109490.50000000,87211.41000000
1761875100000,109490.40000000,109748.00000000,109446.10000000,109574.00000000,45311.72000000
1761876000000,109574.00000000,109627.90000000,108953.30000000,109006.50000000,98184.03000000
1761876900000,109006.50000000,109432.60000000,109006.50000000,109301.50000000,56249.76000000
1761877800000,109301.50000000,109350.00000000,108663.50000000,108725.90000000,105775.99000000
1761878700000,108726.00000000,108914.00000000,108498.60000000,108794.80000000,110023.32000000
1761879600000,108794.80000000,109178.90000000,108545.50000000,108972.00000000,138437.46000000
1761880500000,108972.10000000,109092.80000000,108897.80000000,109029.20000000,43943.03000000
1761881400000,109029.10000000,109286.80000000,108761.90000000,108817.90000000,66253.13000000
1761882300000,108817.90000000,109250.00000000,108817.90000000,109163.70000000,66237.29000000
1761883200000,109163.80000000,109479.00000000,109037.70000000,109323.00000000,81513.41000000
1761884100000,109323.00000000,109848.40000000,109170.70000000,109738.00000000,216947.26000000
1761885000000,109738.00000000,110198.70000000,109611.20000000,110010.40000000,123443.60000000
1761885900000,110010.40000000,110120.00000000,109838.00000000,110016.30000000,83124.73000000
1761886800000,110016.30000000,110016.30000000,109708.30000000,109752.50000000,68383.92000000
1761887700000,109752.50000000,109887.30000000,109624.70000000,109823.30000000,42221.08000000
1761888600000,109823.30000000,109971.50000000,109774.00000000,109831.40000000,44756.98000000
1761889500000,109831.40000000,109937.00000000,109771.10000000,109838.80000000,32945.17000000
1761890400000,109838.90000000,109913.20000000,109518.90000000,109635.40000000,77704.90000000
1761891300000,109635.50000000,109688.50000000,109510.90000000,109629.90000000,39799.93000000
1761892200000,109629.90000000,109661.10000000,109450.10000000,109450.10000000,28428.24000000
1761893100000,109450.10000000,109597.40000000,109450.10000000,109585.10000000,24841.69000000
1761894000000,109585.10000000,109714.40000000,109367.10000000,109698.20000000,66740.07000000
1761894900000,109698.20000000,109748.90000000,109559.10000000,109621.70000000,39629.13000000
1761895800000,109621.70000000,109705.30000000,109453.10000000,109459.70000000,57508.84000000
1761896700000,109459.80000000,109510.70000000,109207.30000000,109401.30000000,75143.75000000
1761897600000,109401.30000000,109688.10000000,109129.60000000,109158.00000000,81375.12000000
1761898500000,109158.00000000,109813.90000000,109158.00000000,109763.50000000,66312.33000000
1761899400000,109763.50000000,109835.20000000,109603.40000000,109739.60000000,49069.84000000
1761900300000,109739.60000000,110071.90000000,109707.70000000,110020.20000000,98005.17000000
1761901200000,110020.10000000,110337.00000000,109963.70000000,110112.00000000,156850.57000000
1761902100000,110112.10000000,110427.00000000,109941.40000000,109958.20000000,87952.65000000
1761903000000,109958.30000000,110043.20000000,109854.50000000,109925.00000000,52169.27000000
1761903900000,109925.00000000,110042.20000000,109760.00000000,109812.00000000,55485.48000000
1761904800000,109812.00000000,109913.70000000,109718.80000000,109730.10000000,31906.98000000
1761905700000,109730.10000000,109883.40000000,109718.00000000,109808.90000000,32972.92000000
1761906600000,109809.00000000,110085.80000000,109649.50000000,110040.00000000,58224.36000000
1761907500000,110040.00000000,110040.10000000,109750.10000000,109770.00000000,22154.25000000
1761908400000,109770.00000000,109821.30000000,109524.80000000,109524.80000000,43469.46000000
